time,theta,theta_ref,tau_out,tau1,tau2,q1,q2,dq1,dq2,z
8.45,-0.30003755036072,-0.3,0.0001566569051851649,0.007846308690382503,-0.0028915156973491883,-3.653370755783153,-1.4401109052880134,0.15927524511480054,-0.09787566823466937,-0.2257441713319263
8.452,-0.30003757657013075,-0.3,0.00015662626455110678,0.007845009504415839,-0.0028910946094439826,-3.653052252794024,-1.4403066204841326,0.1592514945645357,-0.09785759805963093,-0.22570842757850634
8.454,-0.30003760220915804,-0.3,0.00015659573155267823,0.00784371152552719,-0.0028906729413948565,-3.652733797350176,-1.4405022996362515,0.15922772192399576,-0.0978395760594733,-0.2256726895022268
8.456,-0.3000376272878633,-0.3,0.00015656530436452014,0.007842414735900968,-0.002890250704669047,-3.6524153894948723,-1.440697942839109,0.159203927651936,-0.09782160142862724,-0.22563695710187665
8.458,-0.300037651816131,-0.3,0.00015653498119381763,0.007841119118043208,-0.0028898279105318094,-3.6520970292704744,-1.4408935501858604,0.15918011219902528,-0.09780367337569644,-0.22560123037625066
8.46,-0.30003767580367136,-0.3,0.00015650476027857606,0.007839824654754364,-0.0028894045700508047,-3.6517787167184586,-1.4410891217681068,0.1591562760079859,-0.0977857911232084,-0.22556550932414904
8.462,-0.30003769926002366,-0.3,0.0001564746398879119,0.007838531329140093,-0.002888980694099279,-3.651460451879431,-1.4412846576759215,0.15913241951373405,-0.09776795390736961,-0.22552979394437755
8.464,-0.30003772219455915,-0.3,0.00015644461832079235,0.007837239124592792,-0.0028885562933600923,-3.6511422347931437,-1.441480157997877,0.15910854314351527,-0.09775016097782521,-0.22549408423574735
8.466,-0.3000377446164842,-0.3,0.00015641469390655712,0.007835948024806208,-0.0028881313783282497,-3.65082406549851,-1.4416756228210719,0.15908464731704136,-0.09773241159742262,-0.22545838019707495
8.468,-0.3000377665348429,-0.3,0.00015638486500321155,0.007834658013747962,-0.0028877059593151646,-3.6505059440336165,-1.4418710522311557,0.15906073244662053,-0.09771470504197961,-0.22542268182718195
8.47,-0.30003778795852004,-0.3,0.00015635512999749443,0.007833369075666124,-0.002887280046451672,-3.650187870435742,-1.4420664463123558,0.15903679893728756,-0.09769704060005653,-0.2253869891248952
8.472,-0.3000378088962441,-0.3,0.00015632548730449164,0.007832081195086358,-0.0028868536496911208,-3.649869844741368,-1.4422618051475014,0.15901284718693195,-0.0976794175727323,-0.22535130208904647
8.474,-0.3000378293565898,-0.3,0.00015629593536723346,0.00783079435680861,-0.0028864267788122227,-3.6495518669861955,-1.442457128818048,0.15898887758642435,-0.0976618352733844,-0.22531562071847253
8.476,-0.3000378493479807,-0.3,0.000156266472655383,0.007829508545887057,-0.002885999443422929,-3.649233937205156,-1.442652417404103,0.15896489051973753,-0.09764429302747296,-0.22527994501201504
8.478,-0.3000378688786922,-0.3,0.0001562370976656852,0.007828223747643304,-0.002885571652962931,-3.648916055432428,-1.4428476709844478,0.1589408863640688,-0.09762679017232846,-0.22524427496852048
8.48,-0.3000378879568539,-0.3,0.0001562078089212761,0.00782693994765715,-0.0028851434167065275,-3.648598221701448,-1.4430428896365617,0.15891686548995954,-0.09760932605694313,-0.22520861058683994
8.482,-0.3000379065904522,-0.3,0.00015617860497140604,0.00782565713176539,-0.002884714743765192,-3.6482804360449252,-1.4432380734366452,0.15889282826141302,-0.09759190004176589,-0.22517295186582914
8.484,-0.3000379247873329,-0.3,0.00015614948439001645,0.007824375286039284,-0.0028842856430913856,-3.647962698494853,-1.4434332224596422,0.15886877503600674,-0.09757451149850126,-0.2251372988043484
8.486,-0.3000379425552035,-0.3,0.00015612044577650814,0.007823094396803463,-0.0028838561234805363,-3.647645009082523,-1.443628336779262,0.15884470616500737,-0.09755715980991146,-0.22510165140126254
8.488,-0.300037959901636,-0.3,0.0001560914877551321,0.007821814450627518,-0.0028834261935735328,-3.647327367838536,-1.4438234164680013,0.1588206219934828,-0.09753984436962193,-0.22506600965544063
8.49,-0.3000379768340689,-0.3,0.00015606260897388957,0.007820535434309378,-0.0028829958618598606,-3.647009774792815,-1.4440184615971652,0.15879652286040985,-0.09752256458193041,-0.22503037356575617
8.492,-0.30003799335980974,-0.3,0.00015603380810472184,0.007819257334882788,-0.002882565136679974,-3.6466922299746174,-1.4442134722368885,0.15877240909878232,-0.09750531986161924,-0.22499474313108692
8.494,-0.3000380094860373,-0.3,0.0001560050838427597,0.007817980139606752,-0.002882134026227941,-3.646374733412546,-1.444408448456156,0.15874828103571584,-0.09748810963377098,-0.22495911835031474
8.496,-0.30003802521980405,-0.3,0.00015597643490618683,0.007816703835966637,-0.0028817025385539114,-3.6460572851345607,-1.444603390322823,0.158724138992552,-0.09747093333358729,-0.22492349922232557
8.498,-0.3000380405680381,-0.3,0.00015594786003560234,0.007815428411665708,-0.002881270681566648,-3.6457398851679907,-1.4447982979036356,0.15869998328495963,-0.09745379040621091,-0.22488788574600949
8.5,-0.30003805553754587,-0.3,0.0001559193579944347,0.007814153854636007,-0.002880838463035152,-3.6454225335395445,-1.4449931712642488,0.15867581422303723,-0.09743668030655044,-0.22485227792026044
8.502,-0.3000380701350135,-0.3,0.00015589092756684495,0.007812880153002688,-0.0028804058905925176,-3.6451052302753215,-1.445188010469247,0.1586516321114074,-0.09741960249910883,-0.22481667574397635
8.504,-0.30003808436700974,-0.3,0.0001558625675595719,0.007811607295121979,-0.0028799729717365156,-3.6447879754008228,-1.4453828155821626,0.15862743724931772,-0.09740255645781414,-0.22478107921605894
8.506,-0.3000380982399874,-0.3,0.00015583427679925746,0.007810335269534032,-0.002879539713833668,-3.6444707689409612,-1.4455775866654943,0.15860322993073134,-0.09738554166585384,-0.22474548833541363
8.508000000000001,-0.3000381117602859,-0.3,0.0001558060541343748,0.007809064065002735,-0.0028791061241197767,-3.6441536109200725,-1.4457723237807254,0.15857901044442457,-0.0973685576155115,-0.22470990310094968
8.51,-0.30003812493413273,-0.3,0.00015577789843263144,0.007807793670469741,-0.0028786722097037514,-3.6438365013619243,-1.4459670269883413,0.15855477907407428,-0.09735160380800686,-0.22467432351157973
8.512,-0.30003813776764604,-0.3,0.00015574980858274877,0.007806524075091354,-0.0028782379775683254,-3.6435194402897277,-1.446161696347848,0.1585305360983518,-0.09733467975333811,-0.22463874956622037
8.514,-0.300038150266836,-0.3,0.0001557217834923774,0.007805255268201996,-0.0028778034345732714,-3.6432024277261457,-1.4463563319177883,0.15850628179100867,-0.09731778497012736,-0.22460318126379147
8.516,-0.30003816243760706,-0.3,0.00015569382208882536,0.0078039872393313,-0.0028773685874569164,-3.642885463693304,-1.4465509337557594,0.15848201642096485,-0.0973009189854686,-0.22456761860321633
8.518,-0.3000381742857596,-0.3,0.00015566592331792324,0.007802719978185909,-0.0028769334428389143,-3.642568548212799,-1.446745501918429,0.15845774025239237,-0.09728408133477853,-0.22453206158342165
8.52,-0.30003818581699193,-0.3,0.00015563808614480618,0.007801453474666747,-0.0028764980072212266,-3.6422516813057095,-1.4469400364615523,0.1584334535448018,-0.09726727156164969,-0.22449651020333772
8.522,-0.30003819703690204,-0.3,0.00015561030955238043,0.007800187718843193,-0.002876062286991144,-3.641934862992603,-1.4471345374399878,0.1584091565531224,-0.09725048921770635,-0.22446096446189778
8.524000000000001,-0.3000382079509892,-0.3,0.0001555825925412594,0.007798922700955158,-0.0028756262884232896,-3.641618093293548,-1.4473290049077128,0.1583848495277822,-0.09723373386246319,-0.22442542435803853
8.526,-0.300038218564656,-0.3,0.00015555493413071998,0.0077976584114335425,-0.0028751900176804653,-3.641301372228118,-1.447523438917839,0.15836053271479109,-0.09721700506318581,-0.2243898898906997
8.528,-0.3000382288832098,-0.3,0.00015552733335622314,0.007796394840856251,-0.002874753480817035,-3.6409846998154065,-1.4477178395226287,0.1583362063558144,-0.0972003023947544,-0.22435436105882423
8.53,-0.30003823891186454,-0.3,0.0001554997892710681,0.007795131979982519,-0.0028743166837798444,-3.64066807607403,-1.4479122067735077,0.15831187068825278,-0.09718362543952928,-0.22431883786135806
8.532,-0.30003824865574236,-0.3,0.00015547230094505293,0.007793869819729928,-0.002873879632410346,-3.6403515010221392,-1.4481065407210822,0.15828752594531623,-0.09716697378721907,-0.22428332029725023
8.534,-0.30003825811987517,-0.3,0.0001554448674643688,0.007792608351175189,-0.0028734423324465143,-3.640034974677427,-1.4483008414151517,0.1582631723560981,-0.09715034703475105,-0.22424780836545272
8.536,-0.30003826730920624,-0.3,0.000155417487931169,0.007791347565549162,-0.0028730047895250046,-3.639718497057136,-1.448495108904724,0.15823881014564695,-0.09713374478614403,-0.22421230206492043
8.538,-0.3000382762285918,-0.3,0.000155390161463479,0.007790087454237351,-0.0028725670091826767,-3.639402068178066,-1.4486893432380288,0.15821443953503794,-0.09711716665238337,-0.22417680139461094
8.540000000000001,-0.30003828488280265,-0.3,0.00015536288719522094,0.007788828008783096,-0.0028721289968580764,-3.639085688056583,-1.4488835444625314,0.15819006074144418,-0.097100612251298,-0.22414130635348495
8.542,-0.3000382932765255,-0.3,0.00015533566427523745,0.0077875692208714455,-0.0028716907578936763,-3.6387693567086266,-1.4490777126249463,0.15816567397820402,-0.09708408120743989,-0.22410581694050574
8.544,-0.30003830141436444,-0.3,0.00015530849186731857,0.00778631108233257,-0.002871252297537552,-3.6384530741497167,-1.4492718477712503,0.1581412794548885,-0.09706757315196562,-0.22407033315463937
8.546,-0.30003830930084274,-0.3,0.00015528136915055998,0.00778505358515051,-0.0028708136209443596,-3.638136840394962,-1.4494659499466953,0.15811687737736974,-0.09705108772251977,-0.22403485499485465
8.548,-0.3000383169404038,-0.3,0.00015525429531782506,0.007783796721436724,-0.002870374733178046,-3.637820655459066,-1.4496600191958215,0.15809246794788337,-0.09703462456312076,-0.2239993824601228
8.55,-0.3000383243374128,-0.3,0.0001552272695765392,0.00778254048344768,-0.0028699356392128043,-3.637504519356336,-1.4498540555624697,0.15806805136509408,-0.09701818332404843,-0.2239639155494179
8.552,-0.3000383314961581,-0.3,0.00015520029114803044,0.007781284863574487,-0.00286949634393488,-3.6371884321006878,-1.4500480590897933,0.15804362782415804,-0.09700176366173381,-0.22392845426171637
8.554,-0.3000383384208526,-0.3,0.00015517335926741612,0.007780029854343087,-0.0028690568521440164,-3.636872393705654,-1.4502420298202705,0.1580191975167851,-0.09698536523865062,-0.2238929985959973
8.556000000000001,-0.30003834511563476,-0.3,0.000155146473182701,0.00777877544839981,-0.002868617168555687,-3.6365564041843914,-1.4504359677957168,0.1579947606312972,-0.09696898772320908,-0.22385754855124207
8.558,-0.3000383515845705,-0.3,0.0001551196321559776,0.007777521638535939,-0.0028681772978014545,-3.636240463549686,-1.4506298730572962,0.1579703173526914,-0.09695263078965116,-0.2238221041264346
8.56,-0.30003835783165395,-0.3,0.0001550928354620497,0.0077762684176634865,-0.002867737244430965,-3.635924571813961,-1.4508237456455322,0.15794586786269718,-0.09693629411794773,-0.22378666532056124
8.562,-0.30003836386080895,-0.3,0.00015506608238826413,0.007775015778814525,-0.0028672970129136454,-3.6356087289892813,-1.4510175856003196,0.15792141233983312,-0.09691997739369781,-0.22375123213261044
8.564,-0.30003836967589015,-0.3,0.00015503937223421566,0.007773763715138132,-0.0028668566076403648,-3.6352929350873624,-1.4512113929609356,0.1578969509594624,-0.0969036803080296,-0.22371580456157325
8.566,-0.3000383752806844,-0.3,0.0001550127043122124,0.007772512219911034,-0.00286641603292441,-3.634977190119575,-1.4514051677660507,0.15787248389385,-0.096887402557503,-0.2236803826064428
8.568,-0.30003838067891186,-0.3,0.00015498607794671638,0.007771261286528695,-0.002865975293002679,-3.6346614940969504,-1.4515989100537388,0.15784801131221723,-0.09687114384401403,-0.22364496626621455
8.57,-0.30003838587422726,-0.3,0.00015495949247409463,0.007770010908502451,-0.002865534392037144,-3.634345847030189,-1.451792619861488,0.15782353338079555,-0.09685490387470072,-0.22360955553988598
8.572000000000001,-0.3000383908702208,-0.3,0.00015493294724179006,0.0077687610794463305,-0.0028650933341168717,-3.634030248929663,-1.4519862972262119,0.15779905026287686,-0.09683868236185106,-0.22357415042645695
8.574,-0.30003839567041946,-0.3,0.0001549064416091377,0.0077675117930944065,-0.0028646521232586807,-3.6337146998054255,-1.4521799421842574,0.15777456211886698,-0.09682247902281232,-0.2235387509249293
8.576,-0.30003840027828826,-0.3,0.0001548799749467061,0.007766263043289909,-0.002864210763408444,-3.633399199667213,-1.4523735547714172,0.1577500691063363,-0.09680629357990195,-0.223503357034307
8.578,-0.3000384046972312,-0.3,0.00015485354663638708,0.007765014823988467,-0.0028637692584421643,-3.6330837485244527,-1.4525671350229379,0.15772557138007062,-0.09679012576031999,-0.223467968753596
8.58,-0.3000384089305921,-0.3,0.00015482715607000944,0.007763767129234386,-0.0028633276121681956,-3.6327683463862686,-1.45276068297353,0.15770106909211679,-0.09677397529606344,-0.2234325860818044
8.582,-0.3000384129816561,-0.3,0.00015480080265114983,0.007762519953196288,-0.0028628858283271724,-3.632452993261485,-1.4529541986573777,0.15767656239183486,-0.09675784192384154,-0.22339720901794213
8.584,-0.30003841685365057,-0.3,0.00015477448579345767,0.007761273290136872,-0.0028624439105936752,-3.632137689158633,-1.4531476821081477,0.15765205142594388,-0.09674172538499291,-0.22336183756102118
8.586,-0.3000384205497457,-0.3,0.00015474820492039295,0.007760027134410184,-0.002862001862578118,-3.6318224340859557,-1.4533411333589985,0.15762753633856647,-0.09672562542540425,-0.22332647171005549
8.588000000000001,-0.3000384240730562,-0.3,0.0001547219594661546,0.0077587814804808706,-0.002861559687826861,-3.6315072280514133,-1.4535345524425893,0.15760301727127699,-0.09670954179543015,-0.22329111146406072
8.59,-0.3000384274266417,-0.3,0.00015469574887467762,0.007757536322906343,-0.002861117389823792,-3.6311920710626873,-1.453727939391089,0.15757849436314547,-0.0966934742498145,-0.2232557568220546
8.592,-0.30003843061350816,-0.3,0.00015466957259981494,0.007756291656341974,-0.0028606749719912125,-3.6308769631271858,-1.453921294236184,0.1575539677507824,-0.09667742254761322,-0.2232204077830564
8.594,-0.3000384336366083,-0.3,0.00015464343010447882,0.007755047475526749,-0.002860232437691506,-3.630561904252049,-1.4541146170090884,0.15752943756837992,-0.09666138645211846,-0.22318506434608756
8.596,-0.30003843649884315,-0.3,0.00015461732086163345,0.00775380377530337,-0.0028597897902274136,-3.6302468944441535,-1.4543079077405499,0.1575049039477568,-0.096645365730784,-0.22314972651017106
8.598,-0.3000384392030625,-0.3,0.0001545912443533521,0.007752560550601768,-0.002859347032843379,-3.629931933710117,-1.4545011664608603,0.15748036701839957,-0.09662936015515194,-0.22311439427433152
8.6,-0.30003844175206595,-0.3,0.00015456520007060893,0.007751317796436766,-0.0028589041687267316,-3.6296170220563018,-1.4546943931998617,0.15745582690750293,-0.09661336950078081,-0.22307906763759552
8.602,-0.3000384441486038,-0.3,0.00015453918751336083,0.007750075507911337,-0.002858461201008646,-3.6293021594888217,-1.454887587986956,0.15743128374001017,-0.09659739354717489,-0.22304374659899118
8.604000000000001,-0.300038446395378,-0.3,0.00015451320619069454,0.007748833680220375,-0.0028580181327647093,-3.6289873460135444,-1.4550807508511114,0.15740673763865415,-0.09658143207771468,-0.2230084311575483
8.606,-0.3000384484950428,-0.3,0.0001544872556197011,0.007747592308631262,-0.0028575749670167057,-3.6286725816360965,-1.4552738818208706,0.15738218872399387,-0.09656548487958878,-0.22297312131229835
8.608,-0.3000384504502058,-0.3,0.00015446133532664045,0.007746351388506972,-0.00285713170673262,-3.6283578663618674,-1.4554669809243581,0.15735763711445533,-0.09654955174372677,-0.22293781706227428
8.61,-0.30003845226342857,-0.3,0.0001544354448457178,0.0077451109152842455,-0.00285668835482816,-3.628043200196015,-1.4556600481892876,0.15733308292636763,-0.09653363246473332,-0.22290251840651082
8.612,-0.3000384539372277,-0.3,0.00015440958371947875,0.007743870884482524,-0.002856244914167445,-3.6277285831434667,-1.4558530836429693,0.15730852627400047,-0.09651772684082349,-0.22286722534404407
8.614,-0.30003845547407537,-0.3,0.00015438375149815243,0.0077426312916929725,-0.0028558013875643823,-3.6274140152089274,-1.4560460873123169,0.15728396726959906,-0.09650183467375936,-0.22283193787391176
8.616,-0.3000384568764002,-0.3,0.00015435794774016663,0.007741392132589696,-0.002855357777783026,-3.6270994963968803,-1.4562390592238545,0.157259406023421,-0.09648595576878746,-0.22279665599515303
8.618,-0.3000384581465882,-0.3,0.00015433217201227313,0.007740153402932381,-0.002854914087537976,-3.626785026711593,-1.4564319994037238,0.15723484264377327,-0.0964700899345772,-0.22276137970680862
8.620000000000001,-0.30003845928698314,-0.3,0.0001543064238877256,0.007738915098533975,-0.0028544703194965894,-3.6264706061571186,-1.45662490787769,0.15721027723704234,-0.09645423698316091,-0.22272610900792067
8.622,-0.3000384602998877,-0.3,0.00015428070294807678,0.0077376772152958195,-0.0028540264762786983,-3.6261562347373033,-1.4568177846711499,0.1571857099077311,-0.09643839672987446,-0.22269084389753271
8.624,-0.3000384611875639,-0.3,0.0001542550087821355,0.007736439749188775,-0.0028535825604577123,-3.6258419124557864,-1.4570106298091365,0.15716114075849152,-0.09642256899329905,-0.22265558437468974
8.626,-0.30003846195223394,-0.3,0.00015422934098564445,0.007735202696248552,-0.002853138574561736,-3.625527639316006,-1.457203443316327,0.1571365698901563,-0.09640675359520416,-0.22262033043843815
8.628,-0.30003846259608097,-0.3,0.0001542036991619012,0.0077339660525884615,-0.0028526945210738865,-3.6252134153212023,-1.457396225217048,0.15711199740177245,-0.09639095036049126,-0.22258508208782563
8.63,-0.30003846312124954,-0.3,0.00015417808292065067,0.007732729814379851,-0.002852250402433628,-3.624899240474421,-1.4575889755352822,0.1570874233906307,-0.09637515911713881,-0.2225498393219012
8.632,-0.30003846352984653,-0.3,0.00015415249187880923,0.0077314939778669305,-0.002851806221037261,-3.624585114778516,-1.4577816942946744,0.15706284795229777,-0.09635937969614805,-0.22251460213971536
8.634,-0.3000384638239418,-0.3,0.00015412692566034824,0.007730258539365264,-0.002851361979238224,-3.624271038236155,-1.4579743815185373,0.15703827118064784,-0.09634361193148956,-0.22247937054031974
8.636000000000001,-0.30003846400556855,-0.3,0.0001541013838953343,0.007729023495244876,-0.002850917679348581,-3.623957010849819,-1.4581670372298574,0.15701369316789032,-0.09632785566005111,-0.2224441445227674
8.638,-0.30003846407672435,-0.3,0.00015407586622057757,0.007727788841943722,-0.002850473323639363,-3.62364303262181,-1.4583596614513006,0.15698911400460017,-0.09631211072158624,-0.2224089240861125
8.64,-0.3000384640393715,-0.3,0.0001540503722792145,0.007726554575960921,-0.002850028914341476,-3.6233291035542505,-1.4585522542052178,0.15696453377974634,-0.09629637695866379,-0.22237370922941052
8.642,-0.3000384638954378,-0.3,0.00015402490172078262,0.007725320693858895,-0.002849584453646161,-3.623015223649089,-1.458744815513651,0.15693995258072066,-0.09628065421661829,-0.2223384999517182
8.644,-0.300038463646817,-0.3,0.00015399945420067177,0.007724087192254428,-0.002849139943706118,-3.6227013929081022,-1.458937345398338,0.15691537049336435,-0.09626494234350132,-0.22230329625209344
8.646,-0.3000384632953697,-0.3,0.00015397402938095733,0.007722854067834859,-0.002848695386635401,-3.6223876113328983,-1.459129843880718,0.15689078760199768,-0.09624924119003346,-0.22226809812959533
8.648,-0.30003846284292346,-0.3,0.0001539486269288278,0.007721621317329841,-0.0028482507845112065,-3.6220738789249194,-1.459322310981937,0.15686620398944368,-0.09623355060955754,-0.22223290558328407
8.65,-0.30003846229127384,-0.3,0.00015392324651795065,0.007720388937537988,-0.0028478061393736047,-3.6217601956854453,-1.459514746722853,0.15684161973705685,-0.0962178704579923,-0.22219771861222115
8.652000000000001,-0.30003846164218484,-0.3,0.00015389788782787608,0.007719156925316068,-0.0028473614532261017,-3.621446561615596,-1.4597071511240407,0.1568170349247495,-0.09620220059378683,-0.22216253721546902
8.654,-0.3000384608973891,-0.3,0.00015387255054281483,0.007717925277557656,-0.0028469167280376294,-3.621132976716334,-1.4598995242057964,0.15679244963101352,-0.09618654087787644,-0.22212736139209138
8.656,-0.30003846005858914,-0.3,0.000153847234353798,0.007716693991234239,-0.002846471965741276,-3.620819440988468,-1.4600918659881437,0.15676786393295022,-0.09617089117363843,-0.22209219114115297
8.658,-0.30003845912745714,-0.3,0.00015382193895620074,0.007715463063349635,-0.002846027168236575,-3.620505954432655,-1.4602841764908374,0.15674327790629064,-0.0961552513468494,-0.22205702646171951
8.66,-0.300038458105636,-0.3,0.00015379666405131384,0.0077142324909706215,-0.0028455823373891623,-3.6201925170494045,-1.4604764557333687,0.15671869162542185,-0.09613962126564286,-0.22202186735285803
8.662,-0.3000384569947398,-0.3,0.00015377140934594972,0.007713002271219873,-0.0028451374750312016,-3.6198791288390777,-1.4606687037349697,0.1566941051634116,-0.09612400080046762,-0.22198671381363638
8.664,-0.3000384557963539,-0.3,0.00015374617455119643,0.0077117724012537164,-0.00284469258296306,-3.619565789801894,-1.460860920514618,0.1566695185920282,-0.09610838982404724,-0.22195156584312342
8.666,-0.30003845451203603,-0.3,0.00015372095938410383,0.007710542878294849,-0.002844247662952619,-3.61925249993793,-1.4610531060910406,0.1566449319817669,-0.09609278821133972,-0.2219164234403893
8.668000000000001,-0.30003845314331634,-0.3,0.00015369576356628987,0.007709313699606381,-0.002843802716736556,-3.618939259247126,-1.4612452604827195,0.1566203454018705,-0.09607719583949827,-0.2218812866045048
8.67,-0.30003845169169796,-0.3,0.00015367058682391892,0.007708084862492965,-0.0028433577460212148,-3.6186260677292856,-1.461437383707895,0.15659575892035038,-0.09606161258783277,-0.22184615533454205
8.672,-0.30003845015865777,-0.3,0.0001536454288888295,0.007706856364322254,-0.0028429127524820016,-3.618312925384078,-1.4616294757845707,0.15657117260401132,-0.09604603833777157,-0.22181102962957383
8.674,-0.30003844854564643,-0.3,0.000153620289496802,0.007705628202493091,-0.002842467737765056,-3.6179998322110407,-1.4618215367305163,0.15654658651846984,-0.09603047297282434,-0.22177590948867398
8.676,-0.3000384468540891,-0.3,0.00015359516838831064,0.00770440037445087,-0.0028420227034875248,-3.6176867882095842,-1.4620135665632734,0.15652200072817532,-0.09601491637854546,-0.22174079491091742
8.678,-0.300038445085386,-0.3,0.00015357006530930897,0.007703172877702532,-0.0028415776512370158,-3.6173737933789916,-1.4622055653001584,0.15649741529643407,-0.09599936844249772,-0.22170568589537987
8.68,-0.3000384432409125,-0.3,0.00015354498000893024,0.007701945709774009,-0.0028411325825738686,-3.6170608477184207,-1.4623975329582668,0.15647283028542452,-0.09598382905421729,-0.22167058244113796
8.682,-0.3000384413220198,-0.3,0.0001535199122414527,0.007700718868248593,-0.002840687499030388,-3.6167479512269085,-1.4625894695544772,0.15644824575622,-0.09596829810517883,-0.22163548454726917
8.684000000000001,-0.3000384393300353,-0.3,0.0001534948617654023,0.0076994923507500805,-0.002840242402111667,-3.616435103903371,-1.4627813751054548,0.15642366176880781,-0.09595277548876135,-0.221600392212852
8.686,-0.3000384372662631,-0.3,0.0001534698283433539,0.00769826615493991,-0.0028397972932962118,-3.6161223057466065,-1.4629732496276553,0.15639907838210773,-0.09593726110021471,-0.22156530543696565
8.688,-0.30003843513198425,-0.3,0.00015344481174220932,0.007697040278523317,-0.0028393521740362635,-3.6158095567552984,-1.4631650931373286,0.1563744956539913,-0.09592175483662664,-0.2215302242186904
8.69,-0.3000384329284572,-0.3,0.00015341981173283816,0.007695814719242933,-0.0028389070457583896,-3.615496856928016,-1.4633569056505225,0.1563499136413,-0.09590625659689048,-0.22149514855710717
8.692,-0.3000384306569184,-0.3,0.00015339482809019348,0.007694589474881868,-0.002838461909863805,-3.615184206263216,-1.4635486871830858,0.15632533239986338,-0.09589076628167331,-0.22146007845129784
8.694,-0.3000384283185823,-0.3,0.00015336986059323428,0.007693364543262634,-0.0028380167677288033,-3.614871604759247,-1.4637404377506726,0.15630075198451726,-0.09587528379338475,-0.22142501390034502
8.696,-0.3000384259146422,-0.3,0.00015334490902487594,0.007692139922246954,-0.00283757162070517,-3.6145590524143487,-1.463932157368745,0.15627617244912148,-0.0958598090361462,-0.2213899549033322
8.698,-0.3000384234462702,-0.3,0.00015331997317152458,0.007690915609727527,-0.002837126470120876,-3.614246549226656,-1.4641238460525765,0.15625159384657578,-0.0958443419157608,-0.22135490145934367
8.700000000000001,-0.3000384209146178,-0.3,0.00015329505282353,0.007689691603637637,-0.002836681317280384,-3.6139340951941983,-1.464315503817256,0.15622701622883756,-0.09582888233968383,-0.22131985356746436
8.702,-0.3000384183208163,-0.3,0.0001532701477749979,0.007688467901947594,-0.0028362361634648066,-3.6136216903149045,-1.46450713067769,0.1562024396469387,-0.09581343021699354,-0.22128481122678023
8.704,-0.300038415665977,-0.3,0.0001532452578236284,0.00768724450266259,-0.002835791009932528,-3.6133093345866025,-1.4646987266486067,0.15617786415100182,-0.09579798545836263,-0.22124977443637778
8.706,-0.3000384129511916,-0.3,0.00015322038277035865,0.00768602140381654,-0.0028353458579198536,-3.612997028007022,-1.4648902917445588,0.1561532897902551,-0.09578254797603022,-0.22121474319534437
8.708,-0.30003841017753263,-0.3,0.00015319552241992285,0.007684798603483361,-0.002834900708641037,-3.612684770573796,-1.4650818259799263,0.15612871661304922,-0.09576711768377427,-0.22117971750276808
8.71,-0.3000384073460538,-0.3,0.00015317067658076816,0.007683576099775412,-0.002834455563288357,-3.6123725622844622,-1.4652733293689202,0.1561041446668738,-0.09575169449688432,-0.22114469735773767
8.712,-0.3000384044577901,-0.3,0.0001531458450641047,0.007682353890826385,-0.00283401042303331,-3.6120604031364656,-1.4654648019255845,0.15607957399837036,-0.09573627833213504,-0.22110968275934273
8.714,-0.30003840151375843,-0.3,0.0001531210276847625,0.0076811319748083685,-0.0028335652890264353,-3.611748293127159,-1.4656562436638,0.15605500465334832,-0.09572086910776,-0.2210746737066735
8.716,-0.30003839851495767,-0.3,0.00015309622426073723,0.007679910349923411,-0.002833120162397952,-3.6114362322538054,-1.465847654597287,0.15603043667679953,-0.09570546674342606,-0.2210396701988208
8.718,-0.30003839546236916,-0.3,0.00015307143461320384,0.007678689014404559,-0.0028326750442579612,-3.6111242205135796,-1.4660390347396073,0.15600587011291245,-0.09569007116020813,-0.22100467223487638
8.72,-0.30003839235695695,-0.3,0.0001530466585665543,0.007677467966516929,-0.0028322299356968337,-3.6108122579035693,-1.4662303841041684,0.15598130500508672,-0.09567468228056436,-0.22096967981393248
8.722,-0.3000383891996682,-0.3,0.000153021895948457,0.0076762472045590995,-0.0028317848377852448,-3.6105003444207773,-1.466421702704225,0.15595674139594767,-0.09565930002831169,-0.2209346929350821
8.724,-0.3000383859914332,-0.3,0.00015299714658904853,0.007675026726848749,-0.0028313397515753115,-3.6101884800621225,-1.4666129905528822,0.15593217932735795,-0.09564392432860207,-0.2208997115974189
8.726,-0.300038382733166,-0.3,0.0001529724103221511,0.007673806531745875,-0.0028308946780998966,-3.6098766648244416,-1.466804247663098,0.15590761884043355,-0.0956285551078988,-0.22086473580003707
8.728,-0.3000383794257646,-0.3,0.00015294768698406272,0.007672586617630348,-0.0028304496183736705,-3.6095648987044906,-1.466995474047686,0.1558830599755553,-0.09561319229395349,-0.22082976554203165
8.73,-0.30003837607011097,-0.3,0.00015292297641370474,0.007671366982905667,-0.002830004573393592,-3.609253181698946,-1.4671866697193177,0.15585850277238086,-0.09559783581578347,-0.2207948008224982
8.732,-0.3000383726670717,-0.3,0.00015289827845323706,0.007670147626010886,-0.0028295595441387303,-3.6089415138044063,-1.4673778346905249,0.15583394726985922,-0.09558248560364957,-0.22075984164053286
8.734,-0.3000383692174981,-0.3,0.00015287359294780125,0.007668928545415673,-0.0028291145315703253,-3.6086298950173936,-1.4675689689737028,0.15580939350624376,-0.0955671415890339,-0.2207248879952325
